URL,Keyword,Status,timestamp
https://www.investindustrial.com/who-we-are/People-1.html,growth equity,Not Found,2023-07-31 15:17:49
https://www.investindustrial.com/who-we-are/People-1.html,digitalization,Not Found,2023-07-31 15:17:49
https://www.greenbriarequity.com/team/,value Creation,Not Found,2023-07-31 15:17:49
https://www.greenbriarequity.com/team/,growth equity,Not Found,2023-07-31 15:17:49
https://www.greenbriarequity.com/team/,digitalization,Not Found,2023-07-31 15:17:49
https://majinvest.com/en/private-equity/people/,value Creation,Found,2023-07-31 15:17:51
https://majinvest.com/en/private-equity/people/,growth equity,Not Found,2023-07-31 15:17:51
https://majinvest.com/en/private-equity/people/,digitalization,Not Found,2023-07-31 15:17:51
https://harbert.net/team-members/senior-management/,value Creation,Not Found,2023-07-31 15:17:52
https://harbert.net/team-members/senior-management/,growth equity,Found,2023-07-31 15:17:52
https://harbert.net/team-members/senior-management/,digitalization,Not Found,2023-07-31 15:17:52
https://americanindustrial.com/team/,value Creation,Not Found,2023-07-31 15:17:54
https://americanindustrial.com/team/,growth equity,Not Found,2023-07-31 15:17:54
https://americanindustrial.com/team/,digitalization,Not Found,2023-07-31 15:17:54
https://www.oakleycapital.com/team/,value Creation,Found,2023-07-31 15:17:56
https://www.oakleycapital.com/team/,growth equity,Not Found,2023-07-31 15:17:56
https://www.oakleycapital.com/team/,digitalization,Not Found,2023-07-31 15:17:56
https://www.stephens.com/leadership,value Creation,Not Found,2023-07-31 15:17:57
https://www.stephens.com/leadership,growth equity,Not Found,2023-07-31 15:17:57
https://www.stephens.com/leadership,digitalization,Not Found,2023-07-31 15:17:57
https://www.capricornprivateinvestments.com/people/,value Creation,Not Found,2023-07-31 15:17:59
https://www.capricornprivateinvestments.com/people/,growth equity,Not Found,2023-07-31 15:17:59
https://www.capricornprivateinvestments.com/people/,digitalization,Not Found,2023-07-31 15:17:59
https://comvest.com/team-members/,value Creation,Not Found,2023-07-31 15:18:00
https://comvest.com/team-members/,growth equity,Not Found,2023-07-31 15:18:00
https://comvest.com/team-members/,digitalization,Not Found,2023-07-31 15:18:00
https://www.sagard.com/team/,value Creation,Found,2023-07-31 15:18:01
https://www.sagard.com/team/,growth equity,Not Found,2023-07-31 15:18:01
https://www.sagard.com/team/,digitalization,Not Found,2023-07-31 15:18:01
